,Australia daily,Australia_whole,Australia,Australia,Australia,Australia,Australia,Australia,Australia,Australia,China daily,China_whole,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,Denmark daily,Denmark_whole,Denmark,Denmark,Denmark,Indonesia daily,Indonesia,Ireland daily,Ireland,Japan daily,Japan,Portugal daily,Portugal,Singapore daily,Singapore,Spain daily,Spain,Turkey daily,Turkey,US daily,US,United Arab Emirates daily,United Arab Emirates,UK daily,UK_whole,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,Uruguay daily,Uruguay
12/22/20,0,908,3,53,0,6,4,13,820,9,1,4766,6,9,6,1,2,8,2,2,6,6,13,22,132,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,17,1070,0,0,1070,172,20257,13,2171,44,2877,63,6254,0,29,260,49520,251,18602,3399,328055,3,642,691,68409,0,9,1,2,52,0,6,25,1,0,6,68307,1,120
12/23/20,0,908,3,53,0,6,4,13,820,9,1,4767,6,9,6,1,2,8,2,2,6,6,13,22,133,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,26,1096,0,0,1096,151,20408,13,2184,64,2941,89,6343,0,29,178,49698,259,18861,3423,331478,3,645,748,69157,0,9,1,2,56,0,6,25,1,0,6,69051,8,128
12/24/20,0,908,3,53,0,6,4,13,820,9,2,4769,6,9,6,1,2,8,2,2,6,6,13,22,135,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,18,1114,0,0,1114,181,20589,8,2192,26,2967,70,6413,0,29,126,49824,254,19115,2896,334374,2,647,575,69732,0,9,1,2,57,0,6,25,1,0,6,69625,7,135
12/25/20,0,908,3,53,0,6,4,13,820,9,1,4770,6,9,6,1,2,8,2,2,6,6,13,22,136,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,20,1134,0,0,1134,258,20847,2,2194,49,3016,65,6478,0,29,0,49824,256,19371,1458,335832,6,653,570,70302,0,9,1,2,57,0,6,25,1,0,6,70195,8,143
12/26/20,0,908,3,53,0,6,4,13,820,9,0,4770,6,9,6,1,2,8,2,2,6,6,13,22,136,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,19,1153,0,0,1153,147,20994,6,2200,46,3062,78,6556,0,29,0,49824,253,19624,1891,337723,2,655,211,70513,0,10,1,2,57,0,6,25,1,0,6,70405,4,147
12/27/20,1,909,3,54,0,6,4,13,820,9,1,4771,6,9,6,1,2,8,2,2,6,6,13,22,137,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,21,1174,0,0,1174,243,21237,4,2204,38,3100,63,6619,0,29,0,49824,254,19878,1437,339160,2,657,347,70860,0,10,1,2,57,0,6,25,1,0,6,70752,11,158
12/28/20,0,909,3,54,0,6,4,13,820,9,4,4775,6,9,6,1,2,8,2,2,6,6,13,22,141,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,30,1204,0,0,1204,215,21452,1,2205,52,3152,58,6677,0,29,298,50122,257,20135,2002,341162,3,660,357,71217,0,10,1,2,57,0,6,25,1,0,6,71109,2,160
12/29/20,0,909,3,54,0,6,4,13,820,9,2,4777,6,9,6,1,2,8,2,2,6,6,13,22,143,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,22,1226,0,0,1226,251,21703,8,2213,44,3196,74,6751,0,29,320,50442,253,20388,3619,344781,2,662,458,71675,0,10,1,2,57,0,6,25,1,0,6,71567,8,168
12/30/20,0,909,3,54,0,6,4,13,820,9,4,4781,6,9,6,1,2,8,2,2,6,6,13,22,147,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,30,1256,0,0,1256,241,21944,13,2226,47,3243,79,6830,0,29,247,50689,254,20642,3792,348573,3,665,982,72657,0,10,1,2,58,0,6,25,1,0,6,72548,6,174
12/31/20,0,909,3,54,0,6,4,13,820,9,1,4782,6,9,6,1,2,8,2,2,6,6,13,22,148,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,42,1298,0,0,1298,194,22138,11,2237,49,3292,76,6906,0,29,148,50837,239,20881,3428,352001,4,669,965,73622,0,10,1,2,58,0,7,25,1,0,6,73512,7,181
1/1/21,0,909,3,54,0,6,4,13,820,9,0,4782,6,9,6,1,2,8,2,2,6,6,13,22,148,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,24,1322,0,0,1322,191,22329,11,2248,248,3540,66,6972,0,29,0,50837,212,21093,2136,354137,2,671,615,74237,0,10,1,2,60,0,7,25,1,0,6,74125,12,193
1/2/21,0,909,3,54,0,6,4,13,820,9,2,4784,6,9,6,1,2,8,2,2,6,6,13,22,150,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,23,1345,0,0,1345,226,22555,4,2252,31,3571,73,7045,0,29,0,50837,202,21295,2557,356694,3,674,445,74682,0,10,1,2,60,0,7,25,1,0,6,74570,8,201
1/3/21,0,909,3,54,0,6,4,13,820,9,0,4784,6,9,6,1,2,8,2,2,6,6,13,22,150,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,29,1374,0,0,1374,179,22734,7,2259,60,3631,73,7118,0,29,0,50837,193,21488,1458,358152,5,679,455,75137,0,10,1,2,60,0,8,25,1,0,6,75024,3,204
1/4/21,0,909,3,54,0,6,4,13,820,9,3,4787,6,9,6,1,2,8,2,2,6,6,13,22,153,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,15,1389,0,0,1389,177,22911,6,2265,48,3679,78,7196,0,29,241,51078,197,21685,2094,360246,3,682,410,75547,0,10,1,2,63,0,8,25,1,0,6,75431,7,211
1/5/21,0,909,3,54,0,6,4,13,820,9,0,4787,6,9,6,1,2,8,2,2,6,6,13,22,153,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,31,1420,0,0,1420,198,23109,17,2282,76,3755,90,7286,0,29,352,51430,194,21879,3690,363936,3,685,881,76428,0,11,1,2,67,0,10,25,1,0,6,76305,6,217
1/6/21,0,909,3,54,0,6,4,13,820,9,1,4788,6,9,6,1,2,8,2,2,6,6,13,22,154,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,31,1451,1,0,1450,187,23296,17,2299,65,3820,91,7377,0,29,0,51430,191,22070,3893,367829,4,689,1042,77470,0,11,1,2,67,0,11,25,1,0,6,77346,4,221
1/7/21,0,909,3,54,0,6,4,13,820,9,0,4788,6,9,6,1,2,8,2,2,6,6,13,22,154,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,37,1488,1,0,1487,224,23520,8,2307,64,3884,95,7472,0,29,245,51675,194,22264,4004,371833,5,694,1162,78632,0,11,1,2,67,0,11,25,1,0,6,78508,10,231
1/8/21,0,909,3,54,0,6,4,13,820,9,1,4789,6,9,6,1,2,8,2,2,6,6,13,22,155,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,30,1518,1,0,1517,233,23753,20,2327,78,3962,118,7590,0,29,199,51874,186,22450,4099,375932,3,697,1333,79965,0,12,1,2,73,0,12,25,1,0,6,79833,9,240
1/9/21,0,909,3,54,0,6,4,13,820,9,2,4791,6,9,6,1,2,8,2,2,6,6,13,22,157,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,25,1543,1,0,1542,194,23947,9,2336,59,4021,111,7701,0,29,0,51874,181,22631,3306,379238,5,702,1035,81000,0,12,1,2,73,0,12,25,1,0,6,80868,8,248
1/10/21,0,909,3,54,0,6,4,13,820,9,1,4792,6,9,6,1,2,8,2,2,6,6,13,22,158,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,28,1571,1,0,1570,182,24129,8,2344,45,4066,102,7803,0,29,0,51874,176,22807,2019,381257,6,708,567,81567,0,12,1,2,73,0,16,25,1,0,6,81431,8,256
1/11/21,0,909,3,54,0,6,4,13,820,9,1,4793,6,9,6,1,2,8,2,2,6,6,13,22,159,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,27,1598,1,0,1597,214,24343,8,2352,48,4114,122,7925,0,29,401,52275,174,22981,2099,383356,3,711,529,82096,0,12,1,2,73,0,16,25,1,0,6,81960,6,262
1/12/21,0,909,3,54,0,6,4,13,820,9,1,4794,6,9,6,1,2,8,2,2,6,6,13,22,160,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,26,1624,1,0,1623,302,24645,45,2397,64,4178,155,8080,0,29,408,52683,171,23152,4460,387816,6,717,1246,83342,0,12,1,2,75,0,17,25,1,0,6,83203,7,269
1/13/21,0,909,3,54,0,6,4,13,820,9,2,4796,6,9,6,1,2,8,2,2,6,7,13,22,161,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,37,1661,1,0,1660,306,24951,63,2460,97,4275,156,8236,0,29,195,52878,173,23325,3994,391810,6,723,1568,84910,0,12,1,2,76,0,20,25,1,0,6,84767,6,275
1/14/21,0,909,3,54,0,6,4,13,820,9,0,4796,6,9,6,1,2,8,2,2,6,7,13,22,161,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,1661,1,0,1660,295,25246,28,2488,66,4341,148,8384,0,29,201,53079,170,23495,3967,395777,3,726,1253,86163,0,12,1,2,76,0,25,25,1,0,6,86015,5,280
1/15/21,0,909,3,54,0,6,4,13,820,9,0,4796,6,9,6,1,2,8,2,2,6,7,13,22,161,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,60,1721,1,0,1720,238,25484,48,2536,78,4419,159,8543,0,29,235,53314,169,23664,3912,399689,7,733,1285,87448,0,12,1,2,76,0,30,25,1,0,6,87295,11,291
1/16/21,0,909,3,54,0,6,4,13,820,9,1,4797,6,9,6,1,2,8,2,2,6,7,13,22,162,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,27,1748,1,0,1747,283,25767,59,2595,56,4475,166,8709,0,29,0,53314,168,23832,3419,403108,7,740,1299,88747,0,12,1,2,76,0,34,25,1,0,6,88590,7,298
1/17/21,0,909,3,54,0,6,4,13,820,9,0,4797,6,9,6,1,2,8,2,2,6,7,13,22,162,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,28,1776,1,0,1775,220,25987,13,2608,49,4524,152,8861,0,29,0,53314,165,23997,1901,405009,5,745,682,89429,0,12,1,2,78,0,43,25,1,0,6,89261,13,311
1/18/21,0,909,3,54,0,6,4,13,820,9,1,4798,6,9,6,1,2,8,2,2,6,7,13,22,163,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,30,1806,1,0,1805,295,26282,8,2616,58,4582,167,9028,0,29,455,53769,164,24161,1560,406569,6,751,602,90031,0,12,1,2,78,0,45,25,1,0,7,89860,8,319
1/19/21,0,909,3,54,0,6,4,13,820,9,2,4800,6,9,6,1,2,8,2,2,6,7,13,22,165,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,32,1838,1,0,1837,308,26590,92,2708,104,4686,218,9246,0,29,404,54173,167,24328,2707,409276,5,756,1612,91643,0,12,1,2,78,0,47,25,1,0,7,91470,11,330
1/20/21,0,909,3,54,0,6,4,13,820,9,1,4801,6,9,6,1,2,8,2,2,6,7,13,22,166,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,35,1873,1,0,1872,267,26857,60,2768,92,4778,219,9465,0,29,464,54637,159,24487,4413,413689,6,762,1826,93469,0,12,1,2,78,0,53,25,1,0,7,93290,6,336
1/21/21,0,909,3,54,0,6,4,13,820,9,2,4803,6,9,6,1,2,8,2,2,6,7,13,22,168,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,37,1910,1,0,1909,346,27203,50,2818,94,4872,221,9686,0,29,404,55041,153,24640,4186,417875,4,766,1296,94765,0,12,1,2,78,0,59,25,1,0,7,94580,11,347
1/22/21,0,909,3,54,0,6,4,13,820,9,0,4803,6,9,6,1,2,8,2,2,6,7,13,22,168,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,32,1942,1,0,1941,250,27453,52,2870,108,4980,234,9920,0,29,400,55441,149,24789,3823,421698,10,776,1401,96166,0,12,1,2,78,0,59,25,1,0,7,95981,17,364
1/23/21,0,909,3,54,0,6,4,13,820,9,0,4803,6,9,6,1,2,8,2,2,6,7,13,22,168,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,28,1970,1,0,1969,211,27664,77,2947,83,5063,274,10194,0,29,0,55441,144,24933,3375,425073,7,783,1352,97518,0,12,1,2,79,0,62,25,1,0,7,97329,3,367
1/24/21,0,909,3,54,0,6,4,13,820,9,1,4804,6,9,6,1,2,8,2,2,6,7,13,22,169,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,14,1984,1,0,1983,171,27835,23,2970,56,5119,275,10469,0,29,0,55441,140,25073,1865,426938,9,792,611,98129,0,12,1,2,79,0,63,25,1,0,7,97939,9,376
1/25/21,0,909,3,54,0,6,4,13,820,9,3,4807,6,9,6,1,2,8,2,2,6,7,13,22,171,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,27,2011,1,0,2010,297,28132,7,2977,74,5193,252,10721,0,29,767,56208,137,25210,1974,428912,6,798,594,98723,0,12,1,2,79,0,65,25,1,0,7,98531,14,390
1/26/21,0,909,3,54,0,6,4,13,820,9,2,4809,6,9,6,1,2,8,2,2,6,7,13,22,173,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,20,2031,1,0,2030,336,28468,89,3066,104,5297,291,11012,0,29,586,56794,134,25344,4023,432935,7,805,1636,100359,0,12,1,2,79,0,69,25,1,0,8,100162,11,401
1/27/21,0,909,3,54,0,6,4,13,820,9,2,4811,6,9,6,1,2,8,2,2,6,7,13,22,175,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,20,2051,1,0,2050,387,28855,54,3120,90,5387,293,11305,0,29,497,57291,132,25476,3946,436881,6,811,1726,102085,0,12,1,2,79,0,70,25,1,0,8,101887,6,407
1/28/21,0,909,3,54,0,6,4,13,820,9,2,4813,6,9,6,1,2,8,2,2,6,7,13,22,177,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,21,2072,1,0,2071,476,29331,47,3167,113,5500,303,11608,0,29,515,57806,129,25605,4013,440894,8,819,1239,103324,0,12,1,2,79,0,70,25,1,0,8,103126,8,415
1/29/21,0,909,3,54,0,6,4,13,820,9,1,4814,6,9,6,1,2,8,2,2,6,7,13,22,178,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,13,2085,1,0,2084,187,29518,47,3214,97,5597,278,11886,0,29,513,58319,131,25736,3644,444538,7,826,1248,104572,0,12,1,2,79,0,73,25,1,0,8,104371,10,425
1/30/21,0,909,3,54,0,6,4,13,820,9,1,4815,6,9,6,1,2,8,2,2,6,7,13,22,179,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,22,2107,1,0,2106,210,29728,78,3292,91,5688,293,12179,0,29,0,58319,129,25865,2797,447335,12,838,1205,105777,0,12,1,2,82,0,75,25,1,0,8,105571,6,431
1/31/21,0,909,3,54,0,6,4,13,820,9,2,4817,6,9,6,1,2,8,2,2,6,7,13,22,181,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,19,2126,1,0,2125,270,29998,15,3307,65,5753,303,12482,0,29,0,58319,128,25993,1863,449198,12,850,590,106367,0,12,1,2,82,0,77,25,1,0,9,106158,5,436
2/1/21,0,909,3,54,0,6,4,13,820,9,1,4818,6,9,6,1,2,8,2,2,6,7,13,22,182,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,20,2146,1,0,2145,279,30277,10,3317,80,5833,275,12757,0,29,762,59081,124,26117,2081,451279,9,859,407,106774,0,12,1,2,82,0,78,25,1,0,9,106564,8,444
2/2/21,0,909,3,54,0,6,4,13,820,9,2,4820,6,9,6,1,2,8,2,2,6,7,13,22,184,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,15,2161,1,0,2160,304,30581,101,3418,119,5952,260,13017,0,29,724,59805,120,26237,3420,454699,7,866,1451,108225,0,12,1,2,83,0,79,25,1,0,9,108013,9,453
2/3/21,0,909,3,54,0,6,4,13,820,9,1,4821,6,9,6,1,2,8,2,2,6,7,13,22,185,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,10,2171,1,0,2170,189,30770,94,3512,116,6068,240,13257,0,29,565,60370,117,26354,3882,458581,12,878,1322,109547,0,12,1,2,83,0,79,25,1,0,9,109335,11,464
2/4/21,0,909,3,54,0,6,4,13,820,9,1,4822,6,9,6,1,2,8,2,2,6,7,13,22,186,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,14,2185,1,0,2184,231,31001,74,3586,104,6172,225,13482,0,29,432,60802,113,26467,3747,462328,10,888,915,110462,0,12,1,2,83,0,79,25,1,0,9,110250,12,476
2/5/21,0,909,3,54,0,6,4,13,820,9,0,4822,6,9,6,1,2,8,2,2,6,7,13,22,186,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,17,2202,1,0,2201,201,31202,35,3621,106,6278,258,13740,0,29,584,61386,110,26577,3665,465993,14,902,1015,111477,0,12,1,2,83,0,80,25,1,0,9,111264,2,478
2/6/21,0,909,3,54,0,6,4,13,820,9,0,4822,6,9,6,1,2,8,2,2,6,7,13,22,186,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,14,2216,1,0,2215,191,31393,53,3674,94,6372,214,13954,0,29,0,61386,108,26685,2686,468679,12,914,828,112305,0,12,1,2,83,0,80,25,1,0,9,112092,3,481
2/7/21,0,909,3,54,0,6,4,13,820,9,0,4822,6,9,6,1,2,8,2,2,6,7,13,22,186,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2217,1,0,2216,163,31556,12,3686,52,6424,204,14158,0,29,0,61386,112,26797,1441,470120,7,921,376,112681,0,12,1,2,83,0,83,25,1,0,9,112465,9,490
2/8/21,0,909,3,54,0,6,4,13,820,9,0,4822,6,9,6,1,2,8,2,2,6,7,13,22,186,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2217,1,0,2216,207,31763,1,3687,83,6507,196,14354,0,29,909,62295,103,26900,1615,471735,9,930,333,113014,0,12,1,2,83,0,83,25,1,0,9,112798,7,497
2/9/21,0,909,3,54,0,6,4,13,820,9,2,4824,6,9,6,1,2,8,2,2,6,7,13,22,188,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,28,2245,1,0,2244,213,31976,65,3752,95,6602,203,14557,0,29,766,63061,98,26998,3049,474784,17,947,1052,114066,0,12,1,2,83,0,83,25,1,0,9,113850,9,506
2/10/21,0,909,3,54,0,6,4,13,820,9,1,4825,6,9,6,1,2,8,2,2,6,7,13,22,189,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,11,2256,1,0,2255,191,32167,42,3794,121,6723,161,14718,0,29,643,63704,95,27093,3305,478089,9,956,1002,115068,0,12,1,2,83,0,83,25,1,0,10,114851,10,516
2/11/21,0,909,3,54,0,6,4,13,820,9,2,4827,6,9,6,1,2,8,2,2,6,7,13,22,191,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,14,2270,1,0,2269,214,32381,52,3846,77,6800,167,14885,0,29,513,64217,94,27187,3214,481303,18,974,680,115748,0,12,1,2,83,0,83,25,1,0,12,115529,8,524
2/12/21,0,909,3,54,0,6,4,13,820,9,1,4828,6,9,6,1,2,8,2,2,6,7,13,22,192,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,11,2281,1,0,2280,275,32656,19,3865,63,6863,149,15034,0,29,530,64747,97,27284,2930,484233,12,986,759,116507,0,12,1,2,83,0,84,25,1,0,12,116287,3,527
2/13/21,0,909,3,54,0,6,4,13,820,9,1,4829,6,9,6,1,2,8,2,2,6,7,13,22,193,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,4,2285,1,0,2284,280,32936,66,3931,65,6928,149,15183,0,29,0,64747,93,27377,2198,486431,15,1001,621,117128,0,12,1,2,83,0,84,25,1,0,12,116908,6,533
2/14/21,0,909,3,54,0,6,4,13,820,9,0,4829,6,9,6,1,2,8,2,2,6,7,13,22,193,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,8,2293,1,0,2292,247,33183,17,3948,38,6966,138,15321,0,29,0,64747,94,27471,1172,487603,13,1014,259,117387,0,12,1,2,83,0,84,25,1,0,13,117166,2,535
2/15/21,0,909,3,54,0,6,4,13,820,9,0,4829,6,9,6,1,2,8,2,2,6,7,13,22,193,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,9,2302,1,0,2301,184,33367,0,3948,72,7038,90,15411,0,29,702,65449,91,27562,963,488566,13,1027,235,117622,0,12,1,2,85,0,87,25,1,0,13,117396,6,541
2/16/21,0,909,3,54,0,6,4,13,820,9,2,4831,6,9,6,1,2,8,2,2,6,7,13,22,195,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,7,2309,1,0,2308,229,33596,32,3980,101,7139,111,15522,0,29,530,65979,90,27652,1746,490312,14,1041,799,118421,0,12,1,2,85,0,87,25,1,0,13,118195,5,546
2/17/21,0,909,3,54,0,6,4,13,820,9,2,4833,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,8,2317,1,0,2316,192,33788,56,4036,79,7218,127,15649,0,29,337,66316,86,27738,2396,492708,14,1055,738,119159,0,12,1,2,85,0,87,25,1,0,13,118933,7,553
2/18/21,0,909,3,54,0,6,4,13,820,9,0,4833,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2320,1,0,2319,181,33969,46,4082,76,7294,105,15754,0,29,388,66704,83,27821,2514,495222,18,1073,455,119614,0,12,1,2,85,0,88,25,1,0,13,119387,5,558
2/19/21,0,909,3,54,0,6,4,13,820,9,0,4833,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,8,2328,1,0,2327,183,34152,27,4109,66,7360,67,15821,0,29,397,67101,82,27903,2625,497847,20,1093,533,120147,0,12,1,2,85,0,88,25,1,0,13,119920,5,563
2/20/21,0,909,3,54,0,6,4,13,820,9,0,4833,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,6,2334,1,0,2333,164,34316,26,4135,78,7438,76,15897,0,29,0,67101,80,27983,1838,499685,15,1108,446,120593,0,12,1,2,85,0,88,25,1,0,14,120365,6,569
2/21/21,0,909,3,54,0,6,4,13,820,9,0,4833,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,5,2339,1,0,2338,173,34489,1,4136,47,7485,65,15962,0,29,0,67101,77,28060,1239,500924,17,1125,217,120810,0,12,1,2,85,0,90,25,1,0,14,120580,5,574
2/22/21,0,909,3,54,0,6,4,13,820,9,0,4833,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,5,2344,1,0,2343,202,34691,1,4137,56,7541,61,16023,0,29,535,67636,78,28138,1314,502238,15,1140,178,120988,0,12,1,2,85,0,91,25,1,0,14,120757,9,583
2/23/21,0,909,3,54,0,6,4,13,820,9,0,4833,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2344,1,0,2343,323,35014,44,4181,54,7595,63,16086,0,29,443,68079,75,28213,2275,504513,5,1145,548,121536,0,12,1,2,85,0,91,25,1,0,14,121305,5,588
2/24/21,0,909,3,54,0,6,4,13,820,9,1,4834,6,9,6,1,2,8,2,2,6,7,13,22,198,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2346,1,0,2345,240,35254,56,4237,69,7664,50,16136,0,29,389,68468,72,28285,3183,507696,19,1164,443,121979,0,12,1,2,86,0,91,25,1,0,14,121747,3,591
2/25/21,0,909,3,54,0,6,4,13,820,9,0,4834,6,9,6,1,2,8,2,2,6,7,13,22,198,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,6,2352,1,0,2351,264,35518,34,4271,74,7738,49,16185,0,29,345,68813,73,28358,2433,510129,18,1182,324,122303,0,12,1,2,86,0,92,25,1,0,14,122070,4,595
2/26/21,0,909,3,54,0,6,4,13,820,9,0,4834,6,9,6,1,2,8,2,2,6,7,13,22,198,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2354,1,0,2353,268,35786,29,4300,80,7818,58,16243,0,29,329,69142,74,28432,2079,512208,16,1198,345,122648,0,12,1,2,86,0,92,25,1,0,14,122415,6,601
2/27/21,0,909,3,54,0,6,4,13,820,9,0,4834,6,9,6,1,2,8,2,2,6,7,13,22,198,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,5,2359,1,0,2358,195,35981,13,4313,41,7859,33,16276,0,29,0,69142,71,28503,1522,513730,15,1213,291,122939,0,12,1,2,86,0,93,25,1,0,14,122705,2,603
2/28/21,0,909,3,54,0,6,4,13,820,9,1,4835,6,9,6,1,2,8,2,2,6,7,13,22,199,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2362,1,0,2361,185,36166,6,4319,30,7889,41,16317,0,29,0,69142,66,28569,1093,514823,8,1221,144,123083,0,12,1,2,86,0,93,25,1,0,14,122849,5,608
3/1/21,0,909,3,54,0,6,4,13,820,9,1,4836,6,9,6,1,2,8,2,2,6,7,13,22,200,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,4,2366,1,0,2365,159,36325,0,4319,51,7940,34,16351,0,29,467,69609,69,28638,1515,516338,17,1238,104,123187,0,12,1,2,86,0,93,25,1,0,14,122953,3,611
3/2/21,0,909,3,54,0,6,4,13,820,9,0,4836,6,9,6,1,2,8,2,2,6,7,13,22,200,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2368,1,0,2367,193,36518,14,4333,65,8005,38,16389,0,29,192,69801,68,28706,1941,518279,15,1253,343,123530,0,12,1,2,86,0,93,25,1,0,14,123296,6,617
